longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,avg_rooms,avg_bedrooms,avg_household_size
-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,NEAR BAY,1.0034153005464481,0.29439890710382516,3.763496143958869
-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,1.1091350040420371,0.3193209377526273,4.082508250825082
-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,1.0417310664605872,0.2782071097372488,3.8511904761904763
-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,1.266355140186916,0.29283489096573206,3.596638655462185
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,0.7675438596491229,0.18859649122807018,4.1454545454545455
-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,1.20997375328084,0.33858267716535434,3.097560975609756
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,1.066193853427896,0.2801418439716312,3.7268722466960353
-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,1.4303797468354431,0.4695599758890898,2.4541420118343193
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,0.7519230769230769,0.24615384615384617,3.7681159420289854
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,1.3129330254041571,0.34757505773672054,3.3436293436293436
-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,1.2565359477124183,0.3366013071895425,3.3442622950819674
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,1.1373493975903615,0.35180722891566263,3.2936507936507935
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,0.8672032193158954,0.21629778672032193,4.666666666666667
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,1.259016393442623,0.3475409836065574,3.19706498951782
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,0.9428950863213812,0.31341301460823373,3.4383561643835616
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,0.9781746031746031,0.25595238095238093,3.9529411764705884
-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,0.8318521151795236,0.2932811944543192,3.745672436750999
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,1.1451721809588116,0.2673869007427414,4.317784256559767
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,1.367869615832363,0.25261932479627475,3.922374429223744
-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,1.4570895522388059,0.35696517412935325,3.074569789674952
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,1.4352941176470588,0.3411764705882353,3.0357142857142856
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,1.648936170212766,0.3528368794326241,3.0652173913043477
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,1.5473465140478668,0.3267429760665973,3.5330882352941178
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,1.506379234491861,0.3035635723713154,3.318248175182482
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,1.27,0.31666666666666665,3.076923076923077
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,1.4365513054037644,0.3491196114146934,3.1252371916508537
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,1.5203996669442132,0.37468776019983346,2.832547169811321
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,1.4070143054914628,0.3281033687125058,3.2883156297420335
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,1.74653887113951,0.40042598509052185,2.761764705882353
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,1.7962747380675204,0.3573923166472643,2.941780821917808
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,1.5583388266315095,0.3671720500988794,2.939922480620155
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,1.52668416447944,0.357830271216098,2.961139896373057
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,1.806131650135257,0.4508566275924256,2.3900862068965516
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,1.6527436527436528,0.36609336609336607,2.7376681614349776
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,2.7309417040358746,0.4475336322869955,2.4505494505494507
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,2.191218130311615,0.415014164305949,2.6343283582089554
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,1.8688263409453,0.37758895379713225,2.6671388101983005
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,2.574626865671642,0.44029850746268656,2.364705882352941
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,2.610671936758893,0.5197628458498024,2.007936507936508
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,2.777049180327869,0.4245901639344262,2.563025210084034
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,2.5234375,0.4440104166666667,2.3132530120481927
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,2.0952380952380953,0.42207792207792205,2.510869565217391
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,1.5892053973013494,0.383808095952024,2.8382978723404255
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,1.927289896128423,0.38243626062322944,2.654135338345865
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,2.8461538461538463,0.42543171114599687,2.299638989169675
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,2.45750452079566,0.4077757685352622,2.436123348017621
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,NEAR BAY,1.8100172711571676,0.43811168681635004,2.596412556053812
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,NEAR BAY,1.7859266600594648,0.45490584737363726,2.5871794871794873
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,NEAR BAY,1.1967435549525103,0.2645861601085482,3.5095238095238095
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,NEAR BAY,1.1971935007385524,0.33382570162481534,2.7576374745417516
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,NEAR BAY,1.3823529411764706,0.3483660130718954,3.2278481012658227
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,1.4333333333333333,0.37446808510638296,2.9375
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,1.6107913669064748,0.36546762589928056,2.4428822495606326
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,1.3868544600938968,0.28169014084507044,3.95910780669145
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,NEAR BAY,1.3333333333333333,0.2828282828282828,3.23265306122449
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,NEAR BAY,1.152759948652118,0.31322207958921694,3.179591836734694
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,1.3080652269722344,0.3129131776112825,3.719672131147541
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,1.3871230643846781,0.37489812550937246,3.0147420147420148
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,NEAR BAY,1.1699867197875167,0.3293492695883134,3.12448132780083
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,NEAR BAY,0.903107861060329,0.20840950639853748,4.051851851851852
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,0.9828444936358606,0.26175982291090205,4.1068181818181815
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,0.9870588235294118,0.3023529411764706,3.4343434343434343
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,NEAR BAY,1.0609202851587816,0.3000648088139987,3.926208651399491
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,1.3087557603686637,0.2894009216589862,3.6166666666666667
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY,1.6742209631728044,0.49008498583569404,2.576642335766423
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,NEAR BAY,1.5750528541226216,0.32346723044397463,3.174496644295302
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,1.4016039481801357,0.30721776681061075,3.3561076604554865
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,1.0431107354184277,0.3169907016060862,3.34180790960452
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,NEAR BAY,1.2165071770334928,0.3923444976076555,3.0180505415162453
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,NEAR BAY,1.0355555555555556,0.2822222222222222,3.4220532319391634
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,NEAR BAY,1.4242584745762712,0.3162076271186441,3.515828677839851
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,NEAR BAY,1.5107421875,0.4052734375,3.002932551319648
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,NEAR BAY,1.8775510204081634,0.3616326530612245,2.895981087470449
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,NEAR BAY,1.6358543417366946,0.37254901960784315,2.848404255319149
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,NEAR BAY,1.6551418439716312,0.35726950354609927,2.984126984126984
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,NEAR BAY,1.5810019518542615,0.3266102797657775,3.175619834710744
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,NEAR BAY,1.3943548387096774,0.3338709677419355,3.1552162849872776
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,NEAR BAY,2.1876332622601278,0.3837953091684435,2.7916666666666665
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,NEAR BAY,1.9981583793738489,0.39410681399631675,2.5552941176470587
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,NEAR BAY,2.035839160839161,0.388986013986014,2.7434052757793763
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,NEAR BAY,2.2470694319206492,0.3742110009017133,2.957333333333333
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,NEAR BAY,2.233739837398374,0.4034552845528455,2.6666666666666665
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,NEAR BAY,0.24695652173913044,0.05391304347826087,12.23404255319149
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,NEAR BAY,2.3850806451612905,0.41330645161290325,2.373205741626794
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,NEAR BAY,1.927927927927928,0.34774774774774775,2.9210526315789473
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,NEAR BAY,2.0322209436133485,0.38204833141542005,2.6574923547400613
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,NEAR BAY,2.614406779661017,0.4025423728813559,2.2264150943396226
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,NEAR BAY,2.253993610223642,0.3722044728434505,2.925233644859813
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,NEAR BAY,2.2874186550976137,0.4197396963123644,2.802431610942249
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,NEAR BAY,2.111683848797251,0.4175257731958763,2.2734375
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,NEAR BAY,1.7472527472527473,0.3974358974358974,2.716417910447761
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY,2.65,0.42258064516129035,2.330827067669173
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,NEAR BAY,3.065610859728507,0.4411764705882353,2.2666666666666666
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,NEAR BAY,2.426178010471204,0.3518324607329843,2.9115853658536586
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,NEAR BAY,2.6844978165938866,0.3460698689956332,2.8271604938271606
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,NEAR BAY,2.5761283851554664,0.4108324974924774,2.5343162175902387
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,NEAR BAY,2.3410138248847927,0.39938556067588327,2.438202247191011
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,NEAR BAY,1.9518779342723005,0.43779342723004694,2.4238975817923185
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,NEAR BAY,1.8294930875576036,0.4055299539170507,2.6658476658476657
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,NEAR BAY,2.302945301542777,0.45161290322580644,2.51056338028169
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,NEAR BAY,1.9081196581196582,0.3782051282051282,2.585635359116022
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,NEAR BAY,2.206081081081081,0.43243243243243246,2.446280991735537
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,NEAR BAY,2.190582959641256,0.4349775784753363,2.477777777777778
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,NEAR BAY,2.4008264462809916,0.41012396694214875,2.5208333333333335
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,NEAR BAY,1.8471411901983663,0.4072345390898483,2.712025316455696
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,NEAR BAY,1.7675438596491229,0.375,2.8322981366459627
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,NEAR BAY,1.7823529411764707,0.39191176470588235,3.0088495575221237
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,NEAR BAY,1.484171322160149,0.34171322160148976,3.0253521126760563
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,NEAR BAY,2.194818652849741,0.42797927461139895,2.526178010471204
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,NEAR BAY,1.6881028938906752,0.3837084673097535,2.915625
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,NEAR BAY,1.7872340425531914,0.4022289766970618,2.788135593220339
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,NEAR BAY,1.308710033076075,0.28776185226019846,3.686991869918699
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY,1.686800894854586,0.39149888143176736,2.709090909090909
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,NEAR BAY,1.7767513471901462,0.3479599692070824,2.8802660753880267
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,NEAR BAY,2.2954545454545454,0.5959595959595959,2.522292993630573
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,NEAR BAY,1.3454960091220067,0.29304446978335236,3.2723880597014925
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,NEAR BAY,1.8163816381638165,0.36723672367236726,3.02724795640327
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,NEAR BAY,1.731645569620253,0.3569620253164557,2.936802973977695
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,NEAR BAY,1.8553076402974984,0.3698444895199459,2.6696750902527078
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,NEAR BAY,1.7962489343563512,0.40153452685422,2.6780821917808217
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,NEAR BAY,1.6987366375121478,0.35179786200194363,2.8114754098360657
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,NEAR BAY,1.9650485436893204,0.3796116504854369,2.942857142857143
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,NEAR BAY,1.3510895883777239,0.3135593220338983,2.960573476702509
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,NEAR BAY,1.4419263456090652,0.3611898016997167,3.1101321585903086
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,NEAR BAY,1.6360424028268552,0.3471731448763251,3.2435530085959887
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,NEAR BAY,1.764367816091954,0.39655172413793105,3.2830188679245285
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,NEAR BAY,1.5793650793650793,0.37777777777777777,2.6582278481012658
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY,1.1412429378531073,0.24858757062146894,3.992481203007519
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,NEAR BAY,1.3922077922077922,0.38233766233766237,2.886056971514243
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,NEAR BAY,1.30506993006993,0.32342657342657344,3.259259259259259
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,NEAR BAY,1.4902093180283593,0.38149898717083053,2.848076923076923
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,NEAR BAY,1.967816091954023,0.43448275862068964,2.685185185185185
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,NEAR BAY,1.3140243902439024,0.3018292682926829,3.2475247524752477
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,NEAR BAY,1.4938271604938271,0.37389770723104054,3.5660377358490565
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,NEAR BAY,1.4236842105263159,0.4052631578947368,3.089430894308943
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,NEAR BAY,1.2921212121212122,0.30666666666666664,3.3811475409836067
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,NEAR BAY,1.6954436450839327,0.35251798561151076,2.6903225806451614
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,NEAR BAY,1.9076154806491885,0.36329588014981273,2.7909407665505226
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,NEAR BAY,1.4071207430340558,0.3328173374613003,3.2626262626262625
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,NEAR BAY,1.6269005847953217,0.34269005847953216,3.0
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,NEAR BAY,1.2597701149425287,0.2735632183908046,3.198529411764706
-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,NEAR BAY,1.4890350877192982,0.3194444444444444,3.5076923076923077
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,NEAR BAY,1.0891289669142472,0.30047265361242403,3.577294685990338
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,NEAR BAY,1.415902140672783,0.40978593272171254,2.386861313868613
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,NEAR BAY,1.6558704453441295,0.39068825910931176,2.7597765363128492
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,NEAR BAY,1.1965881397238018,0.3013809910641755,3.6099706744868034
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,NEAR BAY,1.5603715170278638,0.39009287925696595,2.963302752293578
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,NEAR BAY,1.369826435246996,0.30173564753004006,3.328888888888889
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,NEAR BAY,1.1096681096681096,0.26406926406926406,3.893258426966292
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,NEAR BAY,1.5705750560119491,0.29200896191187453,3.7824858757062145
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,NEAR BAY,1.1702127659574468,0.2695035460992908,3.525
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,NEAR BAY,1.5152979066022545,0.35104669887278583,3.1846153846153844
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,NEAR BAY,1.0987791342952276,0.28967813540510545,3.4653846153846155
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,NEAR BAY,2.336099585062241,0.5456431535269709,3.2133333333333334
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,NEAR BAY,1.5889570552147239,0.35736196319018404,3.0610328638497655
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,NEAR BAY,1.608294930875576,0.32872503840245776,3.9216867469879517
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,NEAR BAY,1.2812812812812813,0.3073073073073073,3.493006993006993
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,NEAR BAY,1.7497243660418964,0.3528114663726571,2.9640522875816995
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,NEAR BAY,1.5181159420289856,0.3272946859903382,3.6
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,NEAR BAY,1.5963302752293578,0.32503276539973786,3.0039370078740157
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,NEAR BAY,1.8727272727272728,0.41711229946524064,2.679083094555874
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,NEAR BAY,1.5998608211551844,0.35768963117606123,2.96900826446281
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,NEAR BAY,1.620712401055409,0.41160949868073876,3.145228215767635
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,NEAR BAY,1.6716917922948074,0.35343383584589616,3.227027027027027
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0,NEAR BAY,1.7755532139093784,0.36143308746048475,2.7748538011695905
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,164300.0,NEAR BAY,2.0737797956867197,0.34846765039727584,2.9172185430463577
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,155500.0,NEAR BAY,1.9339360222531294,0.3991655076495132,2.770712909441233
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,NEAR BAY,2.3892529488859764,0.3748361730013106,2.825925925925926
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,NEAR BAY,1.7185813415574402,0.28141865844255975,3.6535211267605634
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,NEAR BAY,2.776146788990826,0.42385321100917434,2.5829383886255926
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,275400.0,NEAR BAY,2.672667757774141,0.40180032733224225,2.292682926829268
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,NEAR BAY,2.238861386138614,0.32301980198019803,3.689497716894977
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,329800.0,NEAR BAY,2.4133738601823707,0.3373860182370821,3.018348623853211
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,NEAR BAY,2.3076923076923075,0.3511705685618729,2.743119266055046
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,NEAR BAY,2.303972366148532,0.3454231433506045,2.866336633663366
