gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
female,other,54.09999847,no,no,yes,no,10.19999981,9.640000343,1.200000048,1.152420044,12,low,other
male,other,40.22999954,no,no,yes,no,10.19999981,9.640000343,1.200000048,1.152420044,12,low,other
female,other,50.04000092,no,no,yes,no,10.19999981,9.640000343,1.200000048,1.152420044,12,low,other
male,other,58.25,yes,no,no,no,4.400000095,9.640000343,0.300000012,1.152420044,15,high,other
male,other,61.86999893,yes,yes,yes,no,4.400000095,9.640000343,0.300000012,1.152420044,16,high,other
male,other,67.62000275,yes,yes,yes,no,4.400000095,9.640000343,0.300000012,1.152420044,13,high,other
male,other,65.13999939,yes,yes,yes,no,4.400000095,9.640000343,0.300000012,1.152420044,16,low,other
male,afam,58.40999985,yes,yes,yes,no,4.400000095,9.640000343,0.300000012,1.152420044,15,high,other
male,other,66.83000183,yes,no,yes,no,4.400000095,9.640000343,0.300000012,1.152420044,16,high,other
female,afam,53.95999908,yes,no,yes,no,4.400000095,9.640000343,0.300000012,1.152420044,16,high,other
male,afam,52.77999878,no,no,no,no,4.400000095,9.640000343,0.300000012,1.152420044,16,high,other
female,other,52.65000153,yes,no,no,no,8.699999809,9.640000343,2,1.152420044,12,high,other
male,other,60.08000183,no,no,yes,no,8.699999809,9.640000343,2,1.152420044,15,low,other
male,other,55.59000015,no,no,no,no,8.699999809,9.640000343,2,1.152420044,12,low,other
male,other,53.02999878,yes,no,yes,no,8.699999809,9.640000343,2,1.152420044,16,high,other
female,other,40.77999878,no,no,yes,no,8.699999809,9.640000343,2,1.152420044,12,low,other
female,other,48.09000015,no,no,yes,no,8.699999809,9.640000343,2,1.152420044,12,low,other
male,other,41.72999954,no,no,no,no,8.699999809,9.640000343,2,1.152420044,12,low,other
female,other,55.66999817,no,no,yes,no,8.699999809,9.640000343,2,1.152420044,15,low,other
male,other,55.22999954,no,no,yes,no,8.699999809,9.640000343,2,1.152420044,12,low,other
male,other,62.36999893,yes,yes,yes,no,8.699999809,9.640000343,2,1.152420044,15,low,other
female,other,60.95999908,no,no,no,no,8.699999809,9.640000343,2,1.152420044,16,low,other
male,other,61.25999832,yes,yes,yes,no,8.699999809,9.640000343,2,1.152420044,16,high,other
female,other,60.91999817,no,no,yes,no,8.699999809,9.640000343,2,1.152420044,16,high,other
male,afam,46.13999939,no,no,yes,no,8.800000191,9.640000343,1.5,1.152420044,12,low,other
male,other,50.27999878,yes,no,yes,no,8.800000191,9.640000343,1.5,1.152420044,15,low,other
female,other,39.86000061,no,no,yes,no,8.800000191,9.640000343,1.5,1.152420044,12,low,other
male,other,59.11000061,yes,yes,yes,no,8.800000191,9.640000343,1.5,1.152420044,16,low,other
female,afam,43.41999817,no,no,yes,no,5.599999905,9.640000343,0.5,1.152420044,15,low,other
female,afam,49.06999969,no,no,yes,no,5.599999905,9.640000343,0.5,1.152420044,17,high,other
female,afam,36.25,yes,no,no,no,5.599999905,9.640000343,0.5,1.152420044,12,high,other
male,afam,48.38999939,no,no,yes,no,5.599999905,9.640000343,0.5,1.152420044,16,high,other
male,afam,49.02000046,yes,no,yes,no,5.599999905,9.640000343,0.5,1.152420044,16,low,other
female,afam,38.09000015,no,no,yes,no,5.599999905,9.640000343,0.5,1.152420044,12,low,other
female,afam,57.11999893,no,no,no,yes,8,9.640000343,0.699999988,1.152420044,16,low,other
male,other,62.43999863,yes,yes,yes,yes,8,9.640000343,0.699999988,1.152420044,16,high,other
female,hispanic,46.00999832,no,no,no,yes,8,9.640000343,0.699999988,1.152420044,12,low,other
female,other,57.54999924,yes,no,yes,yes,8,9.640000343,0.699999988,1.152420044,15,low,other
female,other,49.13000107,no,no,yes,no,10.19999981,9.640000343,0,1.152420044,12,low,other
female,other,50.72999954,no,no,yes,no,10.19999981,9.640000343,0,1.152420044,12,low,other
male,other,53.20999908,no,no,no,no,6.800000191,9.640000343,2.200000048,1.152420044,15,low,other
female,other,57.22000122,no,no,yes,no,6.800000191,9.640000343,2.200000048,1.152420044,16,low,other
female,other,47.18999863,no,no,yes,no,6.800000191,9.640000343,2.200000048,1.152420044,13,low,other
male,other,36.36999893,no,no,no,no,6.800000191,9.640000343,2.200000048,1.152420044,12,low,other
female,other,48.56000137,no,no,yes,no,6.800000191,9.640000343,2.200000048,1.152420044,12,low,other
female,other,49.43999863,yes,yes,yes,no,6.800000191,9.640000343,2.200000048,1.152420044,16,low,other
female,afam,49.22000122,no,no,no,yes,9.5,9.640000343,0.100000001,1.152420044,13,low,other
male,afam,59.66999817,no,no,no,yes,9.5,9.640000343,0.100000001,1.152420044,12,low,other
female,other,43.75999832,no,no,no,yes,9.5,9.640000343,0.300000012,1.152420044,12,low,other
male,other,54.24000168,no,no,no,yes,9.5,9.640000343,0.300000012,1.152420044,16,high,other
female,other,48.52999878,no,no,yes,yes,9.5,9.640000343,0.300000012,1.152420044,17,low,other
female,other,50.13999939,no,no,yes,no,12.60000038,9.640000343,5.199999809,1.152420044,12,low,other
male,other,52.45999908,no,no,yes,no,12.60000038,9.640000343,5.199999809,1.152420044,12,low,other
female,other,44.75999832,no,no,no,no,12.60000038,9.640000343,5.199999809,1.152420044,12,low,other
female,other,46.24000168,no,no,yes,no,12.60000038,9.640000343,5.199999809,1.152420044,12,low,other
male,other,58.77999878,yes,yes,yes,no,12.60000038,9.640000343,5.199999809,1.152420044,16,high,other
male,other,62.49000168,yes,no,yes,no,8,9.640000343,6,1.152420044,16,high,other
male,other,43.65000153,no,no,yes,no,8,9.640000343,6,1.152420044,12,low,other
male,hispanic,56.02000046,no,no,yes,no,8,9.640000343,6,1.152420044,15,low,other
female,other,59.93000031,no,no,yes,no,8,9.640000343,6,1.152420044,17,low,other
male,other,60.81000137,no,no,yes,no,8,9.640000343,6,1.152420044,16,high,other
female,other,56.27999878,no,no,yes,no,8,9.640000343,6,1.152420044,12,low,other
male,other,42.79999924,no,no,yes,no,10.80000019,9.640000343,6.5,1.152420044,14,low,other
female,other,65.05000305,no,no,yes,no,10.80000019,9.640000343,6.5,1.152420044,12,low,other
female,other,59.74000168,no,yes,no,no,10.80000019,9.640000343,6.5,1.152420044,16,low,other
female,other,46.77999878,no,no,yes,no,10.80000019,9.640000343,6.5,1.152420044,12,high,other
male,other,54.86999893,yes,no,yes,no,10.80000019,9.640000343,6.5,1.152420044,16,high,other
male,other,49.11000061,no,no,yes,no,10.80000019,9.640000343,6.5,1.152420044,12,high,other
male,other,51.90000153,no,no,no,no,10.80000019,9.640000343,6.5,1.152420044,12,low,other
female,other,59.90000153,no,no,yes,no,10.80000019,9.640000343,6.5,1.152420044,15,low,other
male,other,58.22999954,no,no,yes,no,10.80000019,9.640000343,6.5,1.152420044,16,low,other
male,other,53.47000122,yes,no,no,no,10.80000019,9.640000343,6.5,1.152420044,16,low,other
male,other,58.06000137,no,no,yes,no,9.5,9.640000343,2,1.152420044,15,high,other
female,other,62.86000061,no,no,yes,no,9.5,9.640000343,2,1.152420044,16,low,other
female,other,52.93000031,no,no,yes,no,9.5,9.640000343,2,1.152420044,14,high,other
female,other,64.26999664,yes,no,yes,no,9.5,9.640000343,2,1.152420044,18,high,other
female,hispanic,51.59999847,no,no,yes,no,9.5,9.640000343,2,1.152420044,12,low,other
male,other,59.95999908,yes,no,yes,no,9.5,9.640000343,2,1.152420044,14,high,other
male,other,60.43999863,no,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,12,high,other
male,other,44.47000122,yes,yes,yes,no,5.300000191,9.640000343,0.5,1.152420044,15,high,other
male,other,51,no,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,13,low,other
male,other,59.56000137,yes,yes,yes,no,5.300000191,9.640000343,0.5,1.152420044,16,high,other
male,other,64.88999939,yes,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,13,high,other
male,other,58.24000168,no,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,15,high,other
female,other,44.13000107,yes,no,no,no,5.300000191,9.640000343,0.5,1.152420044,17,low,other
male,other,62.20000076,yes,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,15,high,other
female,other,52.31000137,no,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,12,low,other
female,other,49.06000137,yes,yes,yes,no,5.300000191,9.640000343,0.5,1.152420044,16,high,other
male,other,60.95000076,yes,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,15,high,other
female,other,55.97999954,no,no,yes,no,5.300000191,9.640000343,0.5,1.152420044,12,low,other
male,other,67.40000153,yes,no,yes,no,6.300000191,9.640000343,0.400000006,1.152420044,17,low,other
male,other,59.34000015,no,no,yes,no,6.300000191,9.640000343,0.400000006,1.152420044,12,high,other
female,other,49.20999908,no,no,yes,no,6.300000191,9.640000343,0.400000006,1.152420044,14,low,other
female,other,58.20000076,no,no,yes,no,6.300000191,9.640000343,0.400000006,1.152420044,16,low,other
male,other,50.83000183,no,no,yes,no,6.300000191,9.640000343,0.400000006,1.152420044,13,low,other
female,other,42.15999985,no,no,yes,yes,8,9.640000343,1,1.152420044,13,low,other
male,other,49.97999954,yes,no,no,yes,8,9.640000343,1,1.152420044,12,low,other
female,other,61.47000122,no,no,yes,yes,8,9.640000343,1,1.152420044,14,low,other
female,afam,54.63000107,no,no,yes,yes,8,9.640000343,1,1.152420044,13,low,other
female,afam,32.52000046,yes,no,no,yes,8,9.640000343,1,1.152420044,15,low,other
male,other,42.84000015,no,no,yes,yes,8,9.640000343,1,1.152420044,12,high,other
female,afam,51.08000183,no,no,no,yes,8,9.640000343,1,1.152420044,16,low,other
female,afam,48.20000076,no,no,yes,yes,8,9.640000343,1,1.152420044,14,low,other
female,afam,42.18999863,no,no,no,yes,8,9.640000343,1,1.152420044,12,low,other
female,other,48.88999939,no,no,yes,no,5.300000191,9.640000343,1.100000024,1.152420044,12,low,other
male,hispanic,42.81999969,no,no,yes,no,5.300000191,9.640000343,1.100000024,1.152420044,12,low,other
male,other,65.66999817,yes,yes,yes,no,5.300000191,9.640000343,1.100000024,1.152420044,15,high,other
male,other,61.86999893,yes,yes,no,no,4.400000095,9.640000343,0.100000001,1.152420044,16,high,other
male,other,61.27999878,yes,yes,yes,no,4.400000095,9.640000343,0.100000001,1.152420044,17,high,other
male,other,62.18000031,no,yes,yes,no,4.400000095,9.640000343,0.100000001,1.152420044,17,high,other
male,afam,60.18000031,yes,yes,yes,no,4.400000095,9.640000343,0.100000001,1.152420044,16,high,other
female,other,36.59000015,no,no,yes,no,4.400000095,9.640000343,0.100000001,1.152420044,12,low,other
male,afam,37.66999817,no,no,no,no,4.400000095,9.640000343,0.100000001,1.152420044,12,low,other
female,hispanic,61.75,no,no,no,no,4.400000095,9.640000343,0.100000001,1.152420044,16,low,other
male,other,49.31999969,yes,no,yes,no,5.099999905,9.640000343,0.5,1.152420044,17,high,other
male,other,53.33000183,no,no,yes,no,5.099999905,9.640000343,0.5,1.152420044,17,high,other
male,afam,48.70000076,no,yes,yes,no,5.099999905,9.640000343,0.5,1.152420044,13,high,other
female,other,66.23000336,no,no,yes,no,5.099999905,9.640000343,0.5,1.152420044,17,low,other
female,other,45.31999969,no,no,yes,no,5.099999905,9.640000343,0.5,1.152420044,12,low,other
male,other,58.16999817,no,no,yes,no,6.599999905,9.640000343,2,1.152420044,12,low,other
female,other,56.22000122,no,no,no,no,6.599999905,9.640000343,2,1.152420044,13,high,other
female,other,65.19000244,no,yes,yes,no,6.599999905,9.640000343,2,1.152420044,16,low,other
female,other,42.02000046,no,no,no,no,6.599999905,9.640000343,2,1.152420044,12,low,other
male,other,44.86000061,no,no,yes,no,6.599999905,9.640000343,2,1.152420044,12,low,other
female,afam,57.27999878,no,no,yes,yes,8,9.640000343,0.300000012,1.152420044,13,low,other
male,afam,35.43999863,no,no,no,yes,8,9.640000343,0.300000012,1.152420044,12,low,other
female,afam,64.51000214,no,no,no,yes,8,9.640000343,0.300000012,1.152420044,15,low,other
male,afam,42,no,no,yes,yes,8,9.640000343,0.300000012,1.152420044,14,low,other
female,afam,45.00999832,no,no,yes,yes,8,9.640000343,0.300000012,1.152420044,13,low,other
female,afam,49.95000076,no,no,no,no,7.599999905,9.640000343,0.100000001,1.152420044,14,low,other
male,other,51.88000107,no,no,yes,no,7.599999905,9.640000343,0.100000001,1.152420044,12,high,other
male,other,45.75999832,no,no,yes,no,7.599999905,9.640000343,0.100000001,1.152420044,17,low,other
male,afam,41.93999863,no,no,yes,no,7.599999905,9.640000343,0.100000001,1.152420044,15,low,other
female,other,64.52999878,no,no,yes,no,7.599999905,9.640000343,0.100000001,1.152420044,15,high,other
male,other,66.51999664,no,no,no,no,6.699999809,10.03999996,1.5,1.127020001,16,low,other
female,other,53.08000183,no,no,no,no,6.699999809,10.03999996,1.5,1.127020001,12,high,other
male,other,54.75999832,no,yes,yes,no,6.699999809,10.03999996,1.5,1.127020001,16,high,other
female,other,54.52000046,no,no,yes,no,6.699999809,10.03999996,1.5,1.127020001,16,low,other
female,other,47.02000046,yes,no,yes,no,6.699999809,10.03999996,1.5,1.127020001,13,low,other
male,other,62.02999878,yes,yes,yes,no,5.599999905,10.03999996,0.5,1.127020001,15,high,other
female,other,62.43999863,yes,yes,yes,no,5.599999905,10.03999996,0.5,1.127020001,17,high,other
male,other,57.50999832,yes,yes,yes,no,5.599999905,10.03999996,0.5,1.127020001,14,low,other
male,other,56.16999817,yes,yes,no,no,5.599999905,10.03999996,0.5,1.127020001,13,high,other
female,other,44.63000107,yes,yes,yes,no,5.599999905,10.03999996,0.5,1.127020001,13,high,other
female,other,47.90000153,no,no,yes,no,4.800000191,10.03999996,1,1.127020001,12,low,other
male,other,56.72000122,no,no,no,no,4.800000191,10.03999996,1,1.127020001,14,high,other
male,other,52.33000183,no,no,yes,no,4.800000191,10.03999996,1,1.127020001,12,low,other
male,hispanic,49.75999832,no,no,yes,no,4.800000191,10.03999996,1,1.127020001,12,low,other
male,other,62.38000107,no,no,no,no,4.800000191,10.03999996,1,1.127020001,16,low,other
male,other,62.52000046,no,no,yes,no,6.199999809,10.03999996,1.5,1.127020001,15,high,other
female,hispanic,53.86000061,no,no,yes,no,6.199999809,10.03999996,1.5,1.127020001,15,low,other
male,other,58.79000092,no,no,yes,no,6.199999809,10.03999996,1.5,1.127020001,15,low,other
male,hispanic,41.54000092,no,no,yes,no,7.400000095,10.03999996,4.5,1.127020001,12,high,other
male,other,58.50999832,no,no,no,no,5.599999905,10.03999996,0.400000006,1.127020001,14,low,other
female,other,49.70000076,no,no,yes,no,7.800000191,10.03999996,0.699999988,1.127020001,15,low,other
female,other,46.86999893,no,no,yes,no,7.800000191,10.03999996,0.699999988,1.127020001,12,low,other
female,other,50.66999817,yes,no,yes,no,7.800000191,10.03999996,0.699999988,1.127020001,12,low,other
female,other,49.24000168,no,no,yes,no,7.800000191,10.03999996,0.699999988,1.127020001,12,low,other
male,afam,54.93999863,no,no,no,no,7.699999809,10.03999996,0.699999988,1.127020001,16,high,other
male,afam,41.18999863,yes,yes,yes,no,7.699999809,10.03999996,0.699999988,1.127020001,16,high,other
female,afam,58.81000137,no,no,yes,no,7.699999809,10.03999996,0.699999988,1.127020001,14,low,other
female,afam,44.04000092,no,no,yes,no,7.699999809,10.03999996,0.699999988,1.127020001,12,low,other
female,afam,47.95999908,yes,yes,yes,no,7.699999809,10.03999996,0.5,1.127020001,16,low,other
female,other,47.34999847,no,no,no,no,7.699999809,10.03999996,0.5,1.127020001,16,high,other
male,other,60.95000076,yes,yes,yes,no,7.699999809,10.03999996,0.5,1.127020001,17,high,other
female,other,55.97999954,yes,no,no,no,7.699999809,10.03999996,0.5,1.127020001,15,high,other
male,other,69.30000305,yes,no,yes,no,7.699999809,10.03999996,0.5,1.127020001,18,high,other
male,other,62.83000183,no,no,yes,no,6.900000095,10.03999996,1,1.127020001,14,low,other
male,other,62.54999924,no,no,no,no,6.900000095,10.03999996,1,1.127020001,12,low,other
female,other,58.61000061,no,no,yes,no,6.699999809,10.03999996,1.200000048,1.127020001,15,high,other
female,other,57.54000092,no,yes,yes,no,6.699999809,10.03999996,1.200000048,1.127020001,16,high,other
male,other,60.66999817,no,yes,yes,no,6.699999809,10.03999996,1.200000048,1.127020001,13,high,other
male,other,68.44000244,yes,yes,no,no,6.699999809,10.03999996,0.100000001,1.127020001,12,low,other
female,hispanic,64.59999847,yes,no,no,no,6.699999809,10.03999996,0.100000001,1.127020001,16,high,other
female,other,68.77999878,yes,yes,no,no,6.699999809,10.03999996,0.100000001,1.127020001,17,high,other
female,other,48.84999847,no,yes,yes,no,5.900000095,10.03999996,1.5,1.127020001,12,high,other
female,other,64.08000183,no,no,no,no,5.900000095,10.03999996,1.5,1.127020001,14,high,other
female,other,62.91999817,yes,yes,yes,no,5.900000095,10.03999996,1.5,1.127020001,16,high,other
male,other,65.05000305,yes,yes,yes,no,5.900000095,10.03999996,1.5,1.127020001,16,high,other
female,other,55.04000092,yes,no,yes,no,5.900000095,10.03999996,1.5,1.127020001,16,high,other
male,other,58.02000046,yes,no,yes,no,5.900000095,10.03999996,1.5,1.127020001,13,high,other
female,other,54.84000015,yes,yes,yes,no,5.900000095,10.03999996,1.5,1.127020001,16,high,other
female,afam,38.11000061,no,no,yes,yes,9.100000381,10.03999996,0.300000012,1.127020001,12,low,other
female,afam,36.38000107,no,no,no,yes,9.100000381,10.03999996,0.300000012,1.127020001,12,low,other
female,hispanic,37.34000015,no,no,no,yes,9.100000381,10.03999996,0.300000012,1.127020001,12,low,other
male,afam,48.31999969,no,no,yes,yes,9.100000381,10.03999996,0.300000012,1.127020001,16,low,other
female,afam,35.65999985,no,no,yes,yes,9.100000381,10.03999996,0.300000012,1.127020001,13,low,other
female,afam,39.88000107,no,no,yes,yes,9.100000381,10.03999996,0.300000012,1.127020001,12,high,other
male,hispanic,61.83000183,yes,no,no,no,5.599999905,10.03999996,0,1.127020001,14,low,other
female,other,53.47000122,yes,no,no,no,4.800000191,10.03999996,1.5,1.127020001,16,high,other
male,other,61.43999863,yes,no,yes,no,4.800000191,10.03999996,1.5,1.127020001,18,high,other
female,other,63.75,no,no,yes,no,4.800000191,10.03999996,1.5,1.127020001,12,low,other
female,other,56.13000107,no,no,yes,no,4.800000191,10.03999996,1.5,1.127020001,15,low,other
